"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
7630,"T0000155","flat",0.0501,153.7812,38000,38000,38000,38500,38500,38000,38000,38000,38000,38000,38000,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37100,37100,36600,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,NA,NA,"SD"
7631,"T0000155","flat",0.0486,153.9461,NA,NA,NA,NA,NA,NA,NA,NA,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37500,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,36600,36600,37100,37100,36600,36600,36600,36600,NA,NA,NA,NA,NA,36100,36100,36100,36100,NA,NA,"SD"
7632,"T0000155","flat",0.0378,154.1068,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,37500,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,35600,"SD"
7633,"T0000155","flat",0.0389,154.583,37100,37100,36600,37100,37100,36600,36600,36100,36100,36100,36100,36100,36100,36100,36100,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35100,35600,35600,35100,35600,35600,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7634,"T0000155","flat",0.0727,157.6949,NA,38000,39000,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40500,NA,NA,NA,NA,NA,NA,41000,NA,NA,40500,NA,NA,"SD"
7635,"T0000155","flat",0.065,157.8746,41000,40500,41000,41000,41000,41000,40500,41000,40500,40500,40500,40500,40500,41000,41000,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,39500,39500,39000,39000,39000,39000,39000,38500,39000,39000,39000,39000,39000,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7636,"T0000155","flat",0.0337,157.9755,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,41500,NA,NA,NA,NA,41000,41000,41000,41000,40500,40500,40500,40500,40000,40500,40000,NA,40500,NA,39500,39500,40000,39500,39500,39500,39500,39500,39000,39000,39000,39000,NA,NA,39500,NA,NA,NA,NA,NA,NA,"SD"
7637,"T0000155","flat",0.0501,158.5561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36600,36600,NA,NA,NA,NA,35600,36100,36100,36100,35600,35600,35600,35600,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,35100,35100,NA,NA,NA,NA,NA,34600,34600,34600,34600,34100,34100,"SD"
7638,"T0000155","flat-z",0.1024,158.9673,NA,NA,40500,NA,41500,41500,41500,NA,NA,NA,NA,NA,41900,NA,41500,41500,NA,NA,NA,41500,41500,41500,41500,41500,41500,NA,41900,41900,41900,42400,42400,42400,42400,42400,42400,42900,42900,42900,43400,43400,43400,43400,43400,43900,43400,43400,43400,39500,38500,38500,"SD"
7639,"T0000155","flat-z",0.0849,159.172,41900,42400,42900,42900,42900,42900,42400,42900,42400,42400,42400,42400,42400,42400,42400,39500,39500,39500,39500,39000,39000,39000,NA,38500,38500,NA,NA,NA,38000,38500,38500,38500,NA,38500,39000,39000,39000,39500,39500,39500,39500,39500,40000,40000,40000,40000,39500,39500,39500,39500,"SD"
7640,"T0000155","flat",0.0757,159.363,39000,39000,39000,39000,39000,39000,39000,NA,NA,NA,NA,NA,38500,38500,38000,38500,38000,38500,38500,38500,38500,38500,38000,38000,38000,38000,NA,NA,39000,38000,38500,38000,38500,38500,38500,38500,38500,38500,38500,38000,38500,38500,38500,38000,38000,38000,38500,38500,38500,39000,"SD"
7641,"T0000155","flat",0.0793,159.5499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38500,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38000,38500,38000,NA,38500,38500,38500,38500,38500,38500,38500,NA,38000,NA,38000,38000,38000,NA,"SD"
7642,"T0000155","flat",0.0727,159.745,NA,NA,NA,38500,38000,38000,38000,38000,38000,38000,38500,38000,38500,38000,38500,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,39000,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,39000,39000,NA,"SD"
7643,"T0000155","flat",0.0916,159.9114,NA,38500,38500,38500,39000,39000,39000,38500,38500,NA,21900,NA,38000,39000,38000,38000,38000,38000,37500,38000,NA,37500,38000,NA,NA,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,NA,NA,39000,39000,39000,38500,NA,NA,"SD"
7644,"T0000155","flat",0.0675,160.1039,38500,38000,38000,38000,38000,38000,38000,38000,38000,NA,NA,38000,38000,38000,38000,37500,38000,38000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,38500,38500,38500,38500,NA,NA,NA,"SD"
7645,"T0000155","flat",0.0768,160.2657,NA,38500,38500,39000,39000,39000,39000,38500,39000,39000,39000,38500,39000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,37500,37500,37500,NA,"SD"
7646,"T0000155","flat over flat",0.0983,160.4111,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,NA,39000,38500,38500,38500,38500,39000,38500,42400,42900,43400,43400,43400,39000,39000,39000,39000,39000,38500,38500,NA,NA,NA,NA,38000,38000,38000,38000,38500,NA,"SD"
7647,"T0000155","flat",0.0471,160.6138,NA,39000,39500,NA,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39000,39000,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38000,NA,NA,NA,NA,NA,NA,38000,NA,NA,NA,NA,"SD"
7648,"T0000155","flat",0.0803,160.768,NA,NA,NA,39000,39000,39000,39000,39000,39000,NA,39000,39000,38500,38500,NA,NA,NA,NA,38000,38500,38500,38500,38500,38500,39000,38500,38500,38500,38500,38500,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,"SD"
7649,"T0000155","flat-z",0.022,160.9697,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39500,39500,39500,39500,39500,39500,39500,39500,NA,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7650,"T0000155","flat",0.0691,161.304,NA,NA,NA,NA,NA,NA,NA,NA,38000,37500,NA,37100,37100,36600,NA,36100,NA,NA,36100,35600,35600,35600,36100,35600,35600,NA,35600,35600,35600,35600,35600,NA,NA,35600,NA,NA,36100,36100,36100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7651,"T0000155","flat",0.0215,161.4161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,42400,43400,42400,42400,NA,42400,42900,42400,42900,42900,42900,42400,42900,42900,42900,42900,43400,43400,42900,42900,42900,42900,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,NA,NA,NA,NA,NA,NA,"SD"
7652,"T0000155","flat-z",0.0353,161.5892,37100,37100,37500,37100,37100,37500,37100,37500,37100,37500,37500,37500,37100,NA,NA,41000,41000,41000,41000,41000,41000,41500,41000,41500,41500,41500,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,"SD"
7653,"T0000155","flat",0.0634,161.7315,42400,42900,42900,42900,42400,42400,42400,42400,42400,42400,41900,42400,41900,41900,42400,NA,41500,NA,NA,41500,NA,41900,41900,41500,41500,41900,41900,41500,41900,41500,41900,41500,41900,41900,41900,41900,41900,41900,41900,41900,42400,41900,41900,42400,41900,42400,42400,42400,NA,NA,"SD"
7654,"T0000155","flat",0.0184,161.9087,NA,NA,43400,42900,42900,42900,42900,42900,42900,43400,42900,43900,43900,43900,43900,43400,43400,NA,NA,NA,43900,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,46300,46300,45800,45800,46300,46300,46300,46300,45800,"SD"
7655,"T0000155","flat",0.0122,162.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,43400,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,NA,NA,NA,NA,NA,NA,NA,"SD"
7656,"T0000155","flat",0.0696,163.4058,NA,NA,NA,39000,39000,39000,39000,39000,39000,39000,39000,39500,39500,39000,39500,39500,39500,39000,39000,39000,NA,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,NA,NA,NA,NA,NA,38500,38500,38500,38500,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,"SD"
7657,"T0000155","flat",0.0414,163.5855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7658,"T0000155","flat-z",0.0727,164.0181,NA,44900,44900,44900,44400,44900,44900,44400,44400,43900,43900,43900,43400,43400,42900,42900,42900,42900,42400,42400,42400,41900,41900,41900,41500,41500,41500,37100,37500,37500,37500,37500,37500,NA,37500,NA,NA,37500,37500,NA,37100,37500,37500,37500,37100,38000,37500,37100,37100,NA,"SD"
7659,"T0000155","flat",0.0773,164.182,NA,43900,43900,43900,43900,43400,43400,43400,42900,42900,42400,42400,42400,42400,41900,41900,41900,41900,41900,41900,41500,NA,NA,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,NA,NA,"SD"
7660,"T0000155","flat",0.0829,164.3555,NA,NA,NA,NA,84900,84900,NA,84900,84900,84900,85400,85400,85400,85400,84900,84900,84900,84400,41900,41900,41900,41900,41900,41500,NA,NA,NA,NA,NA,41000,41500,41500,41500,NA,NA,NA,NA,NA,NA,41500,41500,41500,NA,41500,41000,41500,41000,NA,NA,35100,"SD"
7661,"T0000155","flat-z",0.0471,164.546,37100,37100,37100,37100,37100,37500,37500,37500,37500,NA,NA,41900,41500,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,"SD"
7662,"T0000155","flat",0.024,164.7406,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,NA,36100,NA,"SD"
7663,"T0000155","flat-z over flat-z",0.0839,164.8727,NA,NA,NA,NA,42400,36100,45800,45800,46300,36100,46800,46800,46800,46800,36600,46300,46300,46300,45800,46300,45800,41500,46300,46300,46300,46800,46800,46800,47300,47300,47300,47800,47800,47800,47800,47800,47800,47800,48300,48300,48300,47800,47800,47300,46300,46800,47300,45400,NA,NA,"SD"
7664,"T0000155","flat-z",0.0819,165.0298,NA,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,41900,41500,NA,37500,NA,NA,NA,NA,NA,NA,NA,46300,46300,46300,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46800,46800,46800,46300,46300,NA,NA,"SD"
7665,"T0000155","flat",0.0604,165.1875,NA,NA,42900,42900,42900,43400,43400,43900,43900,44400,44900,44900,44400,NA,NA,NA,NA,NA,NA,45400,45800,45800,46300,46300,46300,46300,46300,46300,46300,46300,46800,46800,47300,47300,47300,47800,47800,47800,47800,47800,47800,47800,47300,47300,NA,46300,46300,45800,NA,NA,"SD"
7666,"T0000155","flat-mz",0.0901,165.3376,41000,41000,41500,41000,41500,41500,41000,41000,41500,41900,41500,41500,NA,46300,NA,46300,46300,46300,46300,46800,46800,47800,47300,47800,47800,47300,47300,46800,46800,46300,45800,45800,45400,45400,45400,44900,44400,44400,41900,41500,41500,41500,41000,41000,40500,40500,41000,41000,40500,40500,"SD"
7667,"T0000155","flat",0.0256,165.4722,42400,42400,42400,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43900,43900,43900,43900,43900,44400,44400,44400,44900,44900,44900,44900,45400,45800,45400,45400,46300,46300,46300,46300,46300,45800,44900,NA,"SD"
7668,"T0000155","flat",0.064,165.527,NA,41000,40500,41000,41000,41000,41000,41000,41000,41000,41000,41500,41500,41500,41900,NA,41900,42400,42400,42400,41900,41900,41900,41900,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41500,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,NA,"SD"
7669,"T0000155","flat",0.0138,165.6499,NA,NA,NA,NA,NA,NA,35600,35600,36100,36100,36100,36100,36100,36100,36100,36100,36100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36100,36100,36100,36600,36600,36600,36600,36600,36600,37100,37100,36600,36600,36600,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7670,"T0000155","flat-z",0.0993,165.6873,39000,NA,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,39500,40000,39500,39500,40000,40000,40000,40000,39500,39500,40000,40000,40000,40000,40500,40000,40000,40500,40500,41000,44400,44400,44400,44900,44900,45400,45400,45400,NA,"SD"
7671,"T0000155","flat",0.1054,165.8813,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39500,39500,NA,39500,39500,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,41000,40000,40500,40500,40500,40000,NA,"SD"
7672,"T0000155","flat-z over flat",0.0926,166.1004,NA,45400,45400,NA,42400,42400,44900,41900,41900,41900,41900,41900,45400,41900,45400,45400,45800,45800,45800,45800,45800,45400,45400,45400,NA,45400,44900,45400,43900,44900,44900,44400,43900,NA,43900,NA,NA,NA,NA,NA,NA,40000,40000,NA,NA,NA,NA,40000,40000,NA,"SD"
7673,"T0000155","flat",0.0368,166.3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,41000,NA,NA,NA,NA,NA,33600,NA,40500,40500,40500,NA,NA,NA,NA,NA,40500,40500,41000,40500,41000,41000,41000,41000,41500,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,NA,NA,"SD"
7674,"T0000155","flat",0.0322,166.4179,NA,NA,NA,41500,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41500,41900,41500,41500,41500,41900,41900,41900,41900,41900,41500,41500,NA,"SD"
7675,"T0000155","downward ramp",0.1377,166.532,52200,52700,52700,52700,44400,NA,51700,51700,51200,50700,50200,49800,49300,48800,47800,46800,46300,45400,44900,44400,43900,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,39000,NA,38500,NA,NA,38000,NA,NA,"SD"
7676,"T0000155","flat",0.0645,167.812,NA,44400,44400,44400,44400,44400,NA,NA,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7677,"T0000155","flat-z",0.0409,168.1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,42900,42900,42900,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7678,"T0000155","flat",0.0788,168.302,NA,NA,NA,NA,NA,41500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,39000,NA,"SD"
7679,"T0000155","flat",0.1105,168.4597,40500,40500,41500,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42400,42900,42900,42900,43400,43900,43900,43900,44400,44400,44400,44400,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,42900,42900,42900,42400,42400,42400,42400,42400,41900,42400,42900,42900,43400,"SD"
7681,"T0000155","flat",0.1233,168.8913,NA,NA,NA,40000,39500,39500,39500,39000,39500,39000,39000,39000,39000,38500,38000,38500,38500,38000,38000,38000,37500,37500,37100,37100,NA,NA,37100,37100,37100,37100,36600,36600,NA,36600,36100,36600,36600,36600,36600,36100,36600,36600,36100,NA,NA,36100,NA,NA,NA,NA,"SD"
7682,"T0000155","flat",0.0721,169.1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34600,35100,34600,35100,35100,35600,35100,35100,35600,35100,NA,35600,35600,35600,35600,35600,NA,NA,35600,35600,35600,36100,36100,36100,36100,36100,36600,36100,36100,36100,NA,NA,"SD"
7683,"T0000155","flat",0.0547,169.3245,36100,36100,36100,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,NA,"SD"
7684,"T0000155","short",0.0025,169.5237,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,NA,"SD"
7685,"T0000155","short",0.0046,169.9763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7686,"T0000155","flat",0.0701,170.0848,40000,40000,40000,40000,40000,39500,39500,39000,39000,38500,38500,NA,38500,38000,38000,37500,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35600,35600,35600,35600,NA,NA,35600,35600,NA,NA,NA,NA,"SD"
7687,"T0000155","flat-z",0.0343,170.2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,39000,39000,39000,39000,NA,NA,NA,NA,NA,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41500,41500,41900,41500,41900,41900,41900,41500,41900,41900,41900,41900,41500,41900,41500,41900,41900,41900,NA,"SD"
7688,"T0000155","short",0.0087,170.3521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,38000,38000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7689,"T0000155","flat-mz",0.0803,170.4775,NA,43400,NA,NA,42900,42900,42900,42400,42400,42400,42400,41900,NA,41900,41900,41900,41900,41900,41500,41500,39000,39500,39000,39000,39000,39000,39000,NA,NA,NA,39000,39000,38500,38500,38500,38500,38500,38500,39000,39000,NA,41500,41500,41500,NA,39500,39000,NA,39500,NA,"SD"
7690,"T0000155","flat",0.0844,170.6577,NA,39000,39500,39500,40000,40000,39500,39500,39500,39500,39000,39500,39000,39000,39000,38500,39000,38500,38500,NA,38500,38500,38500,38500,38000,NA,NA,NA,38000,NA,NA,NA,NA,38000,NA,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38000,38000,NA,"SD"
7691,"T0000155","flat",0.1239,170.8446,NA,38500,39000,39000,39500,39500,39500,39500,39000,38500,38500,38500,38000,37500,37100,37100,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,NA,NA,36600,NA,NA,36100,36100,36100,36100,36100,NA,NA,NA,NA,36100,NA,"SD"
7692,"T0000155","flat",0.0875,171.0448,NA,NA,NA,38000,37500,NA,NA,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37100,37500,NA,38000,38000,38000,38000,38000,NA,NA,NA,NA,NA,NA,NA,38500,38500,38500,38500,38500,38500,39000,38500,38500,38500,38000,NA,"SD"
7693,"T0000155","flat",0.045,171.2445,NA,38500,38500,39000,39000,39000,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,39000,38500,38500,38500,39000,38500,39000,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,"SD"
7694,"T0000155","flat",0.0419,171.4001,NA,NA,NA,NA,NA,NA,39500,39000,39000,39000,39000,39000,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,NA,NA,38000,38500,39000,38500,39000,39000,39000,39000,NA,NA,39500,40000,40000,40500,40500,"SD"
7695,"T0000155","flat",0.0291,171.7089,39000,39000,39000,39500,39500,39500,39500,39500,39500,39000,39000,39000,39000,39000,NA,NA,NA,NA,NA,38500,38500,38500,38500,38500,38500,38500,NA,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,NA,38000,38000,NA,NA,NA,38000,37500,NA,NA,NA,NA,"SD"
7696,"T0000155","flat",0.0517,172.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37100,37100,37100,37100,NA,36600,NA,NA,NA,36600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7697,"T0000155","flat",0.0184,172.2076,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,38500,38500,38500,38500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,38000,NA,NA,38500,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
7698,"T0000155","flat under flat-z",0.1418,172.781,39500,39500,39000,39000,NA,38000,NA,NA,37100,37500,37500,37100,37100,37100,37100,37100,37100,36600,41500,NA,NA,NA,41000,41000,40500,NA,NA,37500,38000,38000,NA,NA,38000,NA,37500,37500,37500,NA,NA,NA,37500,NA,NA,NA,37500,37500,37500,37100,37100,NA,"SD"
7699,"T0000155","flat",0.0855,173.7349,37100,37100,37100,37100,37100,36600,37100,37100,37100,37100,36600,37100,37100,37100,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,36600,37500,37500,37500,NA,40500,NA,"SD"
7700,"T0000155","flat",0.0337,173.9386,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37500,37100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,NA,NA,NA,"SD"
7701,"T0000155","flat",0.0568,174.2689,NA,NA,NA,NA,NA,NA,NA,36600,36600,36100,36600,36100,36100,36100,36100,36100,36600,NA,NA,NA,36600,36600,37100,36600,37100,37100,37100,37100,36600,37100,36600,36600,36100,NA,36100,36100,NA,36100,36600,36100,NA,NA,NA,NA,NA,NA,NA,NA,NA,36600,"SD"
7702,"T0000155","flat",0.0537,174.4435,NA,NA,37100,37100,37100,37500,37100,37100,37100,37100,36600,NA,NA,37100,37100,37100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36600,37100,37100,37100,37100,37100,36600,36600,37100,37100,37100,36600,36600,36600,37100,37100,37100,NA,NA,NA,"SD"
7703,"T0000155","flat-z",0.0419,175.5627,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37500,37100,37500,37100,37100,37100,37100,37100,37500,37500,37500,37100,37100,37100,NA,NA,NA,NA,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,NA,NA,42400,42400,42400,42900,42400,"SD"
