"","unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
"4566",4566,"T0000256","flat-z",0.1111,264.7577,41500,42900,43900,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43400,43400,43400,43400,42900,42900,42900,42900,43400,43900,44400,44400,44900,44900,45400,45400,45400,45400,45400,45800,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,44400,41500,"SD"
"4567",4567,"T0000256","flat-mz",0.0788,264.9707,41900,43400,43900,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44400,44400,44400,43900,43900,43900,43400,43400,43900,43900,43900,43900,43900,44400,44400,44400,44900,44900,44900,45800,45400,45800,45800,45800,45800,45800,46300,46300,46300,46300,45400,44900,44900,43400,42400,41900,38000,"SD"
"4568",4568,"T0000256","flat-mz",0.1218,265.1555,NA,27800,41500,42900,43900,44900,45400,45400,45400,90800,45400,45400,45400,44900,44400,44400,43900,42400,42400,41500,41000,41000,40500,40500,40500,40500,40500,40000,40500,40500,40500,41000,41000,42900,42900,NA,NA,44900,44900,44900,NA,46300,45400,46300,45800,46300,45800,41500,41000,38500,"SD"
"4569",4569,"T0000256","flat-mz",0.1136,265.3813,NA,40000,40500,41900,42400,43400,43900,43900,44400,44900,44900,44900,44400,44400,44400,43900,43900,43400,43400,42900,42900,42900,42900,42900,43400,45400,45400,45400,45800,45800,45800,45800,45800,46300,46300,45800,46300,45800,45400,45400,45800,45800,45800,45800,45400,45400,44900,43400,40500,NA,"SD"
"4570",4570,"T0000256","flat",0.0737,265.6066,42900,43400,44900,44900,45400,45800,46300,46300,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45800,45400,45400,45400,45800,45800,45400,45400,45400,45400,44900,45400,44900,44400,43400,43400,42900,41000,40000,"SD"
"4571",4571,"T0000256","flat-mz",0.1059,265.7853,42900,43400,43400,43900,88300,87800,43900,87800,43900,43400,43400,42900,42400,41900,41500,41500,41900,41900,41500,41000,41000,40500,40500,40000,40500,44900,44400,43900,42900,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42900,42900,42400,42400,42400,42400,41500,39000,37100,"SD"
"4572",4572,"T0000256","flat-mz",0.0983,265.9988,42900,43400,43900,43900,43900,43900,43900,43400,43400,43400,42900,42400,42900,41900,41000,41000,41000,40500,40500,40500,41000,40500,40000,40000,40500,40500,NA,43900,44400,44400,44400,44400,44900,44900,44900,44900,44900,44400,44400,43900,43900,43900,43900,43400,43400,42900,42400,41500,39000,38000,"SD"
"4573",4573,"T0000256","flat-z",0.0824,266.2082,42400,42400,42400,43400,43400,43900,43900,43900,44400,44400,44400,44900,44900,44400,44400,43900,43900,43400,42400,42400,41900,41500,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,39500,39500,NA,39000,39000,39000,39000,38500,38500,38000,"SD"
"4574",4574,"T0000256","flat-mz",0.1254,266.4104,42900,43400,43400,43900,43900,43400,42900,41000,40500,40000,40000,39500,39500,39500,39500,40000,39500,40000,40000,40000,40000,40000,40000,40500,41000,41900,41900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42900,42900,42900,42900,42900,42900,42400,42400,41900,41500,39500,38500,37100,"SD"
"4575",4575,"T0000256","flat",0.0926,266.6449,41900,42900,43400,43400,43400,43400,43400,43400,42900,42900,42400,42400,42400,41900,41500,41500,41000,81500,41000,40500,40500,40500,40500,40500,40000,40500,40500,40500,40500,40500,41000,41000,41500,41900,41900,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,41500,41500,40500,40000,39500,"SD"
"4576",4576,"T0000256","flat",0.108,266.8774,45400,45400,45400,45400,45800,44900,44900,44900,44400,43900,43900,42900,42900,42400,41900,41500,41000,41000,41000,41000,41000,41500,41500,41900,41900,42400,42400,42400,42400,42400,42900,42400,42400,42400,41900,41900,41500,41500,41500,41000,41900,41500,41500,41900,41900,41500,41500,41000,40500,NA,"SD"
"4577",4577,"T0000256","flat-z",0.0983,267.0914,41500,41900,42400,42900,42900,42900,41000,41000,40500,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39000,39000,78100,39000,39000,78100,39000,39000,39000,39000,78100,78100,39000,39000,39000,39000,39000,39000,39000,39000,39000,39500,39500,79500,40000,40500,40500,82500,41500,40500,39000,"SD"
"4578",4578,"T0000256","flat-z",0.0865,267.3044,42900,43400,43400,43900,43900,43900,43900,42900,42400,41000,41000,40500,40000,39500,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38000,38500,38500,38500,38500,39000,39000,39000,39000,39500,39500,40000,40000,40000,40000,40000,40000,38500,"SD"
"4579",4579,"T0000256","flat-z",0.0778,267.8809,41500,42400,42400,42900,42900,42400,41900,41000,40000,39500,39000,39000,38500,38000,38000,37500,37500,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37500,37500,38000,38000,38500,38500,39000,39000,39000,39000,39000,39000,39000,NA,"SD"
"4580",4580,"T0000256","flat-z",0.1029,268.0765,42400,42900,43400,43400,43400,42900,42400,40500,40000,40000,39500,39000,39000,39000,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,39500,39500,39500,39500,39500,39000,38000,"SD"
"4581",4581,"T0000256","flat",0.0404,268.2987,45800,45800,45800,46300,46800,46300,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,45800,45800,45800,45400,45400,45400,44900,44900,44900,44400,44400,43900,43400,42900,42900,42900,41900,41900,41000,40500,"SD"
"4582",4582,"T0000256","flat-z",0.109,268.4472,NA,NA,NA,NA,NA,NA,41900,42400,42900,42900,43400,42900,42400,41000,40500,40000,39500,39000,38500,38500,38000,38000,38000,38000,37500,37500,37500,38000,38000,38000,38000,38000,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,39000,38000,"SD"
"4583",4583,"T0000256","inverted-u",0.0394,268.6673,45400,45400,45800,45800,46800,46800,46800,47300,47300,47300,47800,47800,47800,48300,48300,48300,48300,48300,48300,48800,48800,48800,48800,48800,49300,49300,49300,49800,49800,49800,49800,49800,50200,49800,50200,49800,49800,49800,49300,48800,48300,47300,46800,47300,46800,46300,45800,45800,44400,43900,"SD"
"4584",4584,"T0000256","flat",0.0481,269.0114,45400,45800,45400,45800,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46300,46800,46300,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45400,45800,45400,45400,44900,45400,44900,44900,44900,44900,44900,44400,44400,44400,43400,NA,"SD"
"4585",4585,"T0000256","flat",0.1146,269.206,42900,42900,43400,42900,41900,41000,40000,39500,39000,38500,38000,38000,37500,37100,37100,37100,37100,37100,37100,36600,37100,36600,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,37500,36600,"SD"
"4586",4586,"T0000256","flat",0.1331,270.8259,41900,42400,42900,42900,42400,41900,41500,40000,39500,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,39000,39000,39000,39500,39500,39500,39500,40000,40000,40000,40000,40000,40500,40500,41000,41000,40500,39500,"SD"
"4587",4587,"T0000256","flat",0.1152,271.0819,41900,42900,43400,43400,43400,42400,41900,40500,40000,40000,39500,39000,39000,39000,39000,39000,39000,39000,39000,79100,79100,39500,40000,40000,40000,40000,40000,40500,40500,41000,41000,40500,40500,40000,40000,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,39000,38500,37500,"SD"
"4588",4588,"T0000256","flat-z",0.1367,271.3031,40000,40500,41500,41900,41900,41900,41000,40500,40500,40500,40500,40500,41000,41000,41000,41000,40500,40500,40500,40500,40500,41000,41900,41900,41900,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,41500,40000,37500,"SD"
"4589",4589,"T0000256","flat",0.1474,271.5606,39500,39500,39500,39000,77600,38500,38500,38500,38500,38500,77600,39000,39000,77600,77600,77600,39000,39000,39000,39000,39500,39500,39000,39500,39000,39500,39500,39500,39500,40000,40000,40000,40000,40500,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,40500,39500,38000,37100,"SD"
"4590",4590,"T0000256","flat",0.0599,274.5123,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40500,40500,41000,41500,41500,41900,41900,41900,42400,42400,42900,42900,42900,43400,43400,43400,43400,43900,43900,43900,43900,43400,"SD"
"4591",4591,"T0000256","flat",0.1008,274.7105,42400,42900,43400,43900,43400,42900,42400,41000,41000,40000,39500,39500,39000,39000,39000,39000,38500,77100,77100,77100,77100,38500,39000,39000,39000,39000,39000,39500,39500,39500,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,41000,41000,41000,41500,41500,41500,41500,41000,40000,"SD"
"4592",4592,"T0000256","flat",0.1233,275.1569,39500,40000,39500,39000,38500,38000,38000,37500,37100,37100,37100,37100,36600,36600,36600,36600,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37100,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38500,38500,39000,39000,39500,39500,39000,38500,38500,"SD"
"4593",4593,"T0000256","flat",0.1269,277.7374,39000,39500,39500,39500,39500,39500,39000,39000,39000,39000,38500,39000,39000,39000,39500,39500,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,41000,41000,41000,41500,41500,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42900,42900,42900,42900,42900,42400,41500,40000,"SD"
"4594",4594,"T0000256","flat",0.132,277.9576,40000,40500,41000,41000,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,40000,40000,40000,40000,40500,40500,41000,41900,41900,42400,42900,85900,43400,43400,43900,43900,43900,43400,41500,39000,"SD"
"4595",4595,"T0000256","flat",0.1356,278.2095,41500,41500,41500,41500,41500,41000,40500,40500,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,40000,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,39500,39500,40000,40500,41000,41900,41900,41900,41900,41500,40500,39500,"SD"
"4596",4596,"T0000256","flat",0.1413,278.4762,38500,39000,38500,38000,38000,NA,37100,37500,73200,73200,36600,36600,36600,36600,36600,36600,36600,36600,73700,73700,74200,73700,37100,37500,75100,75100,75600,75600,76100,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,"SD"
"4597",4597,"T0000256","flat",0.0829,278.8418,74200,37100,74200,74700,37100,37100,37100,37100,37100,37100,37100,36600,37100,36600,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37100,37100,37100,36600,36600,36100,36100,36600,35600,"SD"
"4598",4598,"T0000256","flat",0.1187,279.0773,37100,37100,37100,36600,36600,36100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,75100,37500,37500,38000,38500,38500,38500,38500,38500,38500,38000,"SD"
"4599",4599,"T0000256","flat",0.1116,279.3523,73700,36100,73700,73200,73200,36600,73200,37100,73700,73200,36100,73200,36100,36100,36100,36100,36600,37100,37100,37100,37100,37100,37500,37500,37500,37500,37500,37500,37500,38000,75600,37500,38000,38500,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,38500,38500,37500,36600,"SD"
"4600",4600,"T0000256","flat",0.1448,279.576,37100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,38500,38500,38500,38500,38500,38500,38500,39000,39000,39000,38500,38500,38500,38500,38500,38500,38500,38500,38000,37500,36100,"SD"
"4601",4601,"T0000256","flat",0.128,279.8366,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,76600,38000,38000,38000,38000,38000,38500,38000,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,37500,37500,37100,36100,"SD"
"4602",4602,"T0000256","flat",0.1351,280.0722,37500,75100,38000,38000,38000,38000,38000,38000,75100,75100,38000,38000,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38000,38000,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,39500,39500,39000,38500,37500,"SD"
"4603",4603,"T0000256","flat",0.1367,280.3317,37500,37500,38000,38000,38000,38500,38000,38000,38000,76100,38000,38000,38000,75600,75600,75600,75600,37500,37500,37500,37500,37500,38000,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,37500,36100,"SD"
"4604",4604,"T0000256","flat-mz",0.1126,280.5801,38500,39000,39000,39000,39000,39000,39000,39500,39500,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,39000,39000,39000,39000,39500,39500,39500,40000,41900,41900,42400,42400,42400,42900,42900,42900,42900,42900,43400,43400,43400,43400,43900,43400,43400,42900,41900,41000,39000,"SD"
"4605",4605,"T0000256","flat-mz",0.1172,280.8017,38000,38500,38500,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,43400,43400,43400,42400,42400,42400,42400,42400,42400,42400,41900,42400,42400,42400,42400,42400,41900,40500,39500,39000,37500,37100,"SD"
"4606",4606,"T0000256","flat-mz",0.1259,281.0301,37500,38000,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40500,41900,41900,41900,41900,42400,42400,42400,42400,42900,42900,42900,42900,42900,43400,43400,43400,43400,42400,42400,40000,38000,"SD"
"4607",4607,"T0000256","flat-mz",0.1259,281.2881,37500,38000,38000,38000,37500,37500,37500,37500,38000,38000,38000,38500,38500,38500,39000,39000,39000,39000,38500,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38500,39000,39000,39000,39000,39500,39500,39500,41000,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41000,39500,"SD"
"4608",4608,"T0000256","flat",0.1274,281.5508,39000,38500,38500,38500,38500,38500,38000,38000,76100,76600,38500,37500,38000,38000,38000,38000,38000,37500,37500,37500,37500,37500,37500,37500,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,76100,38000,38500,38500,39000,39000,39000,39500,39500,39500,39000,39500,"SD"
"4609",4609,"T0000256","flat",0.0911,282.4622,40000,40500,41000,41000,40500,40000,40000,39500,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,38500,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,"SD"
"4610",4610,"T0000256","short",0.0066,282.5953,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39000,39000,38500,38500,38500,38500,38500,38500,38500,39000,"SD"
"4611",4611,"T0000256","flat",0.0737,282.7069,39500,39500,39500,40000,40000,40000,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,39000,39000,39500,39500,39500,39500,39500,"SD"
"4612",4612,"T0000256","short",0.0061,282.8416,39500,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,75600,75600,75600,75600,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,"SD"
"4613",4613,"T0000256","flat-z",0.1356,282.9562,41000,41500,41900,41900,41500,40000,39500,39500,39000,39000,39000,38500,38500,38500,38500,38500,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38500,38500,38500,38500,39000,39000,39000,39000,38500,39000,38500,38500,39000,39000,39000,39000,39500,39500,39500,39000,38500,37500,72700,"SD"
"4614",4614,"T0000256","flat",0.13,283.2107,40500,40500,40500,40000,40000,39500,40000,39500,39500,39000,38500,38500,38500,38000,38000,38000,38000,75600,75600,75100,75100,75100,75600,75600,75600,75600,75100,75100,37500,37500,37500,37500,37500,37500,75100,37500,37500,37500,37500,38000,38000,38000,38000,38000,37500,38000,38000,37500,37500,36600,"SD"
"4615",4615,"T0000256","flat",0.089,283.46,40500,40500,40500,40500,40500,40000,40000,40000,39500,39000,77600,77100,77100,38000,38000,75600,75600,75100,74700,37500,74700,74700,74200,74200,74200,73700,74200,74200,74200,37100,37100,74200,74200,37100,37100,37500,37500,37500,75100,75100,75600,37500,37500,38000,38000,38000,38000,37500,37500,37100,"SD"
"4616",4616,"T0000256","flat",0.0737,283.6715,40000,40000,40000,40000,39500,39500,39000,39000,39000,38500,38500,38000,38000,38000,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37100,37500,37100,37100,37100,37100,37100,37100,37500,37100,37100,37500,37500,37500,37500,38000,38000,38000,38000,37500,"SD"
"4617",4617,"T0000256","flat",0.0737,283.8742,40000,39500,39500,39000,39000,39000,38500,38500,38000,38000,37500,37500,37500,37500,37100,37100,37100,37100,37100,37100,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37100,37100,37100,37100,37500,37500,38000,38000,38000,38500,39000,39000,39000,39000,39000,38500,"SD"
"4618",4618,"T0000256","flat-z",0.0885,284.0693,42400,42400,42900,42900,42900,42400,42400,41900,40000,39500,40000,39500,39500,39000,39000,39000,39000,39000,39000,38500,38500,38500,38500,38000,38000,38000,38000,75600,75600,75600,75100,75100,75100,75600,75600,75600,75600,75600,38000,38000,38000,38000,38000,76600,76600,77100,77100,77100,77100,38000,"SD"
